Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Product_Description,Image_URL,Capacity,Capacity_L,Wattage_W,Heater_Type,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code,Color_Variant
Havells,Water_Heaters,immersion-heater,https://havells.com/home-appliances/water-heaters/immersion-water-heater/zeta-immersion-water-heater.html?wattage=2939,,1000 W,SKUGHWMZTUWAW10,990.00,549.00,N/A,Key Features Efficient Heat Transfer Heating element Nickel plating for corrosion resistance Elegant and sturdy bucket hook ISI Mark 3 pin molded plug Heating Indicator Shock proof Water Level Indicator Water Proof Water Resistant,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/e/zeta_1000_1__1.jpg,,N/A,1000,N/A,N/A,N/A,"Ce, ul, CE, ce, ISI, isi",3,India,N/A,
Havells,Water_Heaters,immersion-heater,https://havells.com/home-appliances/water-heaters/immersion-water-heater/zeta-immersion-water-heater.html?wattage=2891,,1500 W,SKUGHWMZTUWAW15,1090.00,649.00,N/A,Key Features Efficient Heat Transfer Heating element Nickel plating for corrosion resistance Elegant and sturdy bucket hook ISI Mark 3 pin molded plug Heating Indicator Shock proof Water Level Indicator Water Proof Water Resistant,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/e/zeta_1500_1__1.jpg,,N/A,1500,N/A,N/A,N/A,"Ce, ul, CE, ce, ISI, isi",3,India,N/A,
Havells,Water_Heaters,heat-pump,https://havells.com/home-appliances/water-heaters/heat-pump-water-heater/chp18-commercial-heat-pump-water-heater-ghhvhperkg18.html,,Standard,SKUGHHVHPERKG18,247390.00,213390.00,N/A,"Key Features Smart Digital Controller for setting temperature with on & off timer Capacity : 18 kW Mounting : Floor Mounted Warranty : 2 Year Comprehensive Advance Heat Exchanger ensures the high COP and performance Water Temperature up to 55 °C Compact & Easy to install on any rooftop Saves Energy up to 75 % as compared to conventional water heater Ambient Temperature Range –15 °C to 43 °C, suitable for hotels, banquet halls, hostels, and similar applications. For Commercial Heat Pump WH : Accessories and Inner Container will be in the scope of dealer.",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/h/ghhvhperkg18.jpg,,N/A,18000.0,Heat Pump,Warranty : 2 Year,N/A,"Ce, ul, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,heat-pump,https://havells.com/home-appliances/water-heaters/heat-pump-water-heater/chp36-commercial-heat-pump-water-heater-ghhvhperkg36.html,,Standard,SKUGHHVHPERKG36,247390.00,213390.00,N/A,"Key Features Smart Digital Controller for setting temperature with on & off timer Capacity : 36 kW Mounting : Floor Mounted Warranty : 2 Year Comprehensive Advance Heat Exchanger ensures the high COP and performance Water Temperature up to 55 ˚C Compact & Easy to install on any rooftop Saves Energy up to 75 % as compared to conventional water heater Ambient Temperature Range –15 °C to 43 °C, suitable for hotels, banquet halls, hostels, and similar applications. For Commercial Heat Pump WH : Accessories and Inner Container will be in the scope of dealer.",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/e/heat_pump_commercial_1.jpg,,N/A,36000.0,Heat Pump,Warranty : 2 Year,N/A,"Ce, ul, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,heat-pump,https://havells.com/home-appliances/water-heaters/heat-pump-water-heater/ahp20-heat-pump-water-heater-ghhvhpuwkw20.html,,Standard,SKUGHHVHPUWKW20,247390.00,213390.00,N/A,"Key Features Rated Pressure of 0.8 MPa-Ideal for high rise buildings Capacity : 200 L Mounting : Floor Mounted Vitreous Enamel Coated Inner Container : Provides superior corrosion resistance Micro Channel Heat Exchanger for efficient heating Titanium+ E Anode Technology for Prevents corrosion , Enhances life High density PUF insulation Stores hot water for longer time Smart LED Digital control panel for temperature & timer setting",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/l/all_in_one_heat_pump_1__1.jpg,,200,N/A,N/A,N/A,N/A,"Ce, ul, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,heat-pump,https://havells.com/home-appliances/water-heaters/heat-pump-water-heater/ahp30-heat-pump-water-heater-ghhvhpuwkw30.html,,Standard,SKUGHHVHPUWKW30,247390.00,213390.00,N/A,"Key Features Rated Pressure of 0.8 MPa-Ideal for high rise buildings Capacity : 300 L Mounting : Floor Mounted Vitreous Enamel Coated Inner Container : Provides superior corrosion resistance Micro Channel Heat Exchanger for efficient heating Titanium+ E Anode Technology for Prevents corrosion , Enhances life High density PUF insulation Stores hot water for longer time Smart LED Digital control panel for temperature & timer setting",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/l/all_in_one_heat_pump_1__2.jpg,,300,N/A,N/A,N/A,N/A,"Ce, ul, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,heat-pump,https://havells.com/home-appliances/water-heaters/heat-pump-water-heater/hp50-ghhvhpurfw50.html,,Standard,SKUGHHVHPURFW50,247390.00,213390.00,N/A,"Key Features What is a Heat Pump Water Heater ? Think of it as a reverse refrigerator. It is a water heater that transfers heat from one place to another, instead of generating heat directly. Therefore, it is two to three times more energy efficient than conventional electric resistance water heaters. Range : 500 L Mounting : Floor Mounted Warranty : 7 Year- Compressor, 5 Year - Inner Container & 2 Year - Comprehensive Note : MRP includes the cost of 1 N Heat Pump Water Heater & 1 N Heat Pump Outdoor Unit Country of Origin: India",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/p/hp_1.jpg,,500,N/A,Heat Pump,Warranty : 7 Year,N/A,"Ce, Ul, ul, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,heat-pump,https://havells.com/home-appliances/water-heaters/heat-pump-water-heater/hp40-ghhvhpurew40.html,,Standard,SKUGHHVHPUREW40,247390.00,213390.00,N/A,"Key Features What is a Heat Pump Water Heater ? Think of it as a reverse refrigerator. It is a water heater that transfers heat from one place to another, instead of generating heat directly. Therefore, it is two to three times more energy efficient than conventional electric resistance water heaters. Range : 400 L Mounting : Floor Mounted Warranty : 7 Year- Compressor, 5 Year - Inner Container & 2 Year - Comprehensive Note : MRP includes the cost of 1 N Heat Pump Water Heater & 1 N Heat Pump Outdoor Unit For Enquiries click here",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/p/hp_2.jpg,,400,N/A,Heat Pump,Warranty : 7 Year,N/A,"Ce, Ul, ul, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,heat-pump,https://havells.com/home-appliances/water-heaters/heat-pump-water-heater/hp20-ghwaphsws200.html,,Standard,SKUGHWAPHSWS200,190490.00,152390.00,N/A,"Key Features What is a Heat Pump Water Heater ? Think of it as a reverse refrigerator. It is a water heater that transfers heat from one place to another, instead of generating heat directly. Therefore, it is two to three times more energy efficient than conventional electric resistance water heaters. Range : 200 L Mounting : Floor Mounted Warranty : 7 Year- Compressor, 5 Year - Inner Container & 2 Year - Comprehensive Note : MRP includes the cost of 1 N Heat Pump Water Heater & 1 N Heat Pump Outdoor Unit For Enquiries click here",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/p/hp20.jpg,,200,N/A,Heat Pump,Warranty : 7 Year,N/A,"Ce, ul, CE, ce, ISI, isi",onsWashing,India,N/A,
Havells,Water_Heaters,heat-pump,https://havells.com/home-appliances/water-heaters/heat-pump-water-heater/hp30-ghwaphsws300.html,,Standard,SKUGHWAPHSWS300,217690.00,174390.00,N/A,"Key Features What is a Heat Pump Water Heater ? Think of it as a reverse refrigerator. It is a water heater that transfers heat from one place to another, instead of generating heat directly. Therefore, it is two to three times more energy efficient than conventional electric resistance water heaters. Range : 300 L Mounting : Floor Mounted Warranty : 7 Year- Compressor, 5 Year - Inner Container & 2 Year - Comprehensive Note : MRP includes the cost of 1 N Heat Pump Water Heater & 1 N Heat Pump Outdoor Unit For Enquiries click here",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/p/hp30.jpg,,300,N/A,Heat Pump,Warranty : 7 Year,N/A,"Ce, ul, CE, ce, ISI, isi",onsWashing,India,N/A,
