Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Approx_Price,Product_Description,Image_URL,Wattage_W,Lumen_Output_lm,Color_Temperature_K,IP_Rating,Beam_Angle,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code,Product_URL
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-grand-lhecdil7il1w015.html,,Standard,SKULHECDIL7IL1W015,2500.00,1947.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_grand_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-grand-lhecdil6il1w015.html,,Standard,SKULHECDIL6IL1W015,2500.00,1947.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_grand_4.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integragranddlr15wled830s.html,,Standard,SKUINTEGRAGRANDDLR15WLED830S,2233.00,1558.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_grand_2.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-grand-lhebgsp7iz1w010.html,,Standard,SKULHEBGSP7IZ1W010,2000.00,1357.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_grand_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-grand-lhebgsp6iz1w010.html,,Standard,SKULHEBGSP6IZ1W010,2000.00,1150.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_grand_3.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integragranddlr10wled830s.html,,Standard,SKUINTEGRAGRANDDLR10WLED830S,2233.00,1558.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_grand.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp7pz1w024.html,,Standard,SKULHEBGSP7PZ1W024,2733.00,2065.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_8.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp6pz1w024.html,,Standard,SKULHEBGSP6PZ1W024,2733.00,2065.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp5pz1w024.html,,Standard,SKULHEBGSP5PZ1W024,2733.00,2065.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_9.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp7pv1w018.html,,Standard,SKULHEBGSP7PV1W018,2567.00,2001.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp6pv1w018.html,,Standard,SKULHEBGSP6PV1W018,2567.00,2001.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp5pv1w018.html,,Standard,SKULHEBGSP5PV1W018,2567.00,2001.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_4.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp7pz1w015.html,,Standard,SKULHEBGSP7PZ1W015,2067.00,1334.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_3.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp6pz1w015.html,,Standard,SKULHEBGSP6PZ1W015,2067.00,1334.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_2.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp5pz1w015.html,,Standard,SKULHEBGSP5PZ1W015,2067.00,1334.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp7pz1w012.html,,Standard,SKULHEBGSP7PZ1W012,1867.00,1304.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp6pz1w012.html,,Standard,SKULHEBGSP6PZ1W012,1867.00,1304.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_12.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp7pz1w010.html,,Standard,SKULHEBGSP7PZ1W010,1500.00,1003.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_13.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp6pz1w010.html,,Standard,SKULHEBGSP6PZ1W010,1500.00,1003.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_11.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-lhebgsp5pz1w010.html,,Standard,SKULHEBGSP5PZ1W010,1500.00,1003.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_10.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/orbit-lheblap7pz1w005.html,,Standard,SKULHEBLAP7PZ1W005,1167.00,815.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/m/a/main_images_27__2.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/orbit-lheblap6pz1w005.html,,Standard,SKULHEBLAP6PZ1W005,1167.00,815.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/m/a/main_images_27__3.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/orbit-lheblap5pz1w005.html,,Standard,SKULHEBLAP5PZ1W005,1167.00,815.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort inlow ceiling areas High performance electronic driver ensureszero maintenance Environment friendly : Environment-friendly as it does not containMercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/m/a/main_images_27__1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/scoop-lheweep7pw1w034.html,,Standard,SKULHEWEEP7PW1W034,2233.00,1558.00,N/A,N/A,Key Features Recess Mounted : Innovative Direct/Indirect luminaire for Armstrong/Grid ceiling with high brightness LED Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/c/scoop_1.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/lheweep6pw1w034.html,,Standard,SKULHEWEEP6PW1W034,2233.00,1558.00,N/A,N/A,Key Features Recess Mounted : Innovative Direct/Indirect luminaire for Armstrong/Grid ceiling with high brightness LED Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/c/scoop.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-1x1-lhewejp7pw1w015.html,,Standard,SKULHEWEJP7PW1W015,3833.00,2419.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_1x1_1.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-1x1-lhewejp6pw1w015.html,,Standard,SKULHEWEJP6PW1W015,3833.00,2484.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_1x1.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-2x1-lheweip7iw1w028.html,,Standard,SKULHEWEIP7IW1W028,6000.00,4484.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_2x1_3.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-2x1-lheweip6iw1w028.html,,Standard,SKULHEWEIP6IW1W028,6000.00,4484.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_2x1_2.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-2x1-lhewejp7pw1w020.html,,Standard,SKULHEWEJP7PW1W020,6000.00,4248.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_2x1_1.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto2x1plr20wled840s.html,,Standard,SKUPLUTO2X1PLR20WLED840S,2233.00,1558.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_2x1.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-neo-4x1-lhewejp7pw1w036.html,,Standard,SKULHEWEJP7PW1W036,8333.00,5959.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_neo_4x1_3.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-neo-4x1-lhewejp6pw1w036.html,,Standard,SKULHEWEJP6PW1W036,8333.00,5050.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_neo_4x1_2.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-neo-4x1-lhewejp7pw1w030.html,,Standard,SKULHEWEJP7PW1W030,8333.00,5959.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_neo_4x1_1.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/lhewejp6pw1w030.html,,Standard,SKULHEWEJP6PW1W030,8333.00,5050.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_neo_4x1.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-neo-2x2-lhewejp7pl1w042.html,,Standard,SKULHEWEJP7PL1W042,6667.00,5712.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_neo_2x2_5.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-neo-2x2-lhewejp6pl1w042.html,,Standard,SKULHEWEJP6PL1W042,6667.00,5712.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_neo_2x2_4.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-neo-2x2-lhewejp7pl1w034.html,,Standard,SKULHEWEJP7PL1W034,6333.00,5393.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_neo_2x2_3.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-neo-2x2-lhewejp6pl1w034.html,,Standard,SKULHEWEJP6PL1W034,6333.00,5393.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_neo_2x2_2.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-neo-2x2-lhewejp7pl1w028.html,,Standard,SKULHEWEJP7PL1W028,6333.00,5287.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_neo_2x2_1.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/pluto-neo-2x2-lhewejp6pl1w028.html,,Standard,SKULHEWEJP6PL1W028,6333.00,4480.00,N/A,N/A,Key Features Recess Mounted : Ultra modern recess mounting luminaire with high brightness SMD LEDs as light source Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating temperature : -10 °C to +45 °C Operating voltage range : ( 140 - 170 ) V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/p/l/pluto_neo_2x2.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul, Ul",ON,India,N/A,
Havells,Professional_Lighting,outdoor-luminaries,https://havells.com/business/for-industrial/professional-lighting/outdoor-luminaries.html,,,N/A,99999999,99999999,N/A,N/A,Tycoon (Opal) 70 W ( 2800 System Lumens ) ₹ 9 99 99 999.00 (incl. of all taxes) Long life & photobiologically safe LED’s Environment friendly as it does not contain  Mercury High performance electronic driver ensures  zero maintenance View Details Add to Wish List,https://havells.com/media/catalog/product/cache/2051dfe7399bbb12fcdb3313c6f79cc4/b/a/base_images_25__1.jpg,70,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,India,N/A,https://havells.com/business/for-industrial/professional-lighting/outdoor-luminaries/tycoonpt70wled730psymtopc.html
Havells,Professional_Lighting,outdoor-luminaries,https://havells.com/business/for-industrial/professional-lighting/outdoor-luminaries.html,,,N/A,99999999,99999999,N/A,N/A,Baron (Opal) 70 W ( 4900 System Lumens ) ₹ 9 99 99 999.00 (incl. of all taxes) Long life & photobiologically safe LED’s Environment friendly as it does not contain  Mercury High performance electronic driver ensures  zero maintenance View Details Add to Wish List,https://havells.com/media/catalog/product/cache/2051dfe7399bbb12fcdb3313c6f79cc4/b/a/baron_opal__1.jpg,70,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,India,N/A,https://havells.com/business/for-industrial/professional-lighting/outdoor-luminaries/baronpt70wled757psymtopc.html
