Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Product_Description,Image_URL,Color_Variant,Size,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhceo5sbnc48-c.html?color=60&sweep_size=2920,,Brown | 900 mm,SKUFHCEO5SBRN36,6070,3659,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhceo5sbrn_1_2.jpg,Brown,900 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhceo5sbnc48-c.html?color=60&sweep_size=2923,,Brown | 1200 mm,SKUFHCEO5SBRN48,6310,3920,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhceo5sbrn_1.jpg,Brown,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhceo5sbnc48-c.html?color=68&sweep_size=2920,,White | 900 mm,SKUFHCEO5SWHT36,6070,3659,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhceo5swht_1_2.jpg,White,900 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhceo5sbnc48-c.html?color=68&sweep_size=2923,,White | 1200 mm,SKUFHCEO5SWHT48,6310,3920,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhceo5swht_1.jpg,White,1200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhceo5sbnc48-c.html?color=3039&sweep_size=2920,,Bianco | 900 mm,SKUFHCEO5SBNC36,6070,3659,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/f/efficiencia_dx_bldc_bianco_1.jpg,Bianco,900 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/fhceo5sbnc48-c.html?color=3039&sweep_size=2923,,Bianco | 1200 mm,SKUFHCEO5SBNC36,6070,3659,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/f/efficiencia_dx_bldc_bianco_1.jpg,Bianco,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ISI Marked, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/stealth-air-bldc-ceiling-fan-fhcbh5spwt36p.html?color=2952&sweep_size=2918,,Elegant White | 600 mm,SKUFHCBH5SPWT36P,12800,7960,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/t/stealth_air_bldc.jpg,Elegant White,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/stealth-air-bldc-ceiling-fan-fhcbh5spwt36p.html?color=2952&sweep_size=2923,,Elegant White | 1200 mm,SKUFHCBH5SPWT36P,12800,7960,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/t/stealth_air_bldc.jpg,Elegant White,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/stealth-air-bldc-ceiling-fan-fhcbh5spwt36p.html?color=2952&sweep_size=2926,,Elegant White | 1400 mm,SKUFHCBH5SPWT36P,12800,7960,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/t/stealth_air_bldc.jpg,Elegant White,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/stealth-air-bldc-ceiling-fan-fhcbh5spwt36p.html?color=3100&sweep_size=2918,,Smoke Brown | 600 mm,SKUFHCBH5SPWT36P,12800,7960,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/t/stealth_air_bldc.jpg,Smoke Brown,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/stealth-air-bldc-ceiling-fan-fhcbh5spwt36p.html?color=3100&sweep_size=2923,,Smoke Brown | 1200 mm,SKUFHCBH5SPWT36P,12800,7960,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/t/stealth_air_bldc.jpg,Smoke Brown,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/stealth-air-bldc-ceiling-fan-fhcbh5spwt36p.html?color=3100&sweep_size=2926,,Smoke Brown | 1400 mm,SKUFHCBH5SPWT36P,12800,7960,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/t/stealth_air_bldc.jpg,Smoke Brown,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/stealth-air-bldc-ceiling-fan-fhcbh5spwt36p.html?color=6876&sweep_size=2918,,Stone Grey | 600 mm,SKUFHCBH5SPWT36P,12800,7960,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/t/stealth_air_bldc.jpg,Stone Grey,600 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/stealth-air-bldc-ceiling-fan-fhcbh5spwt36p.html?color=6876&sweep_size=2923,,Stone Grey | 1200 mm,SKUFHCBH5SPWT36P,12800,7960,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/t/stealth_air_bldc.jpg,Stone Grey,1200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-fans,https://havells.com/fans/ceiling-fans/stealth-air-bldc-ceiling-fan-fhcbh5spwt36p.html?color=6876&sweep_size=2926,,Stone Grey | 1400 mm,SKUFHCBH5SPWT36P,12800,7960,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/t/stealth_air_bldc.jpg,Stone Grey,1400 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,table-fans,https://havells.com/fans/table-fans/swing-lx-hs-table-fan-fhtsxhsppl16-c.html?color=66,,Purple,SKUFHTSXHSPPL16,5010,2949,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhtsxhsppl16_main.jpg,Purple,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,table-fans,https://havells.com/fans/table-fans/swing-lx-hs-table-fan-fhtsxhsppl16-c.html?color=3055,,Cool Blue,SKUFHTSXHSCBL16,5010,2949,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhtsxhscbl16_main.jpg,Cool Blue,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,table-fans,https://havells.com/fans/table-fans/sameera-table-fan-fhtsustwht16.html?color=66,,Purple,SKUFHTSUSTWHT16,4170,2449,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHTSUSTWHT16.jpg,Purple,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,table-fans,https://havells.com/fans/table-fans/sameera-table-fan-fhtsustwht16.html?color=3055,,Cool Blue,SKUFHTSUSTWHT16,4170,2449,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHTSUSTWHT16.jpg,Cool Blue,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,table-fans,https://havells.com/fans/table-fans/swing-lx-table-fan-fhtswlxwht16-c.html?color=68,,White,SKUFHTSWLXWHT16,4170,2449,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHTSWLXWHT16.jpg,White,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,table-fans,https://havells.com/fans/table-fans/swing-lx-table-fan-fhtswlxwht16-c.html?color=3051,,Cherry,SKUFHTSWLXCHR16,4170,2449,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHTSWLXCHR16.jpg,Cherry,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/fans/wall-fans/swing-high-speed-wall-fan-fhwswhsowh12.html,,Standard,SKUFHWSWHSOWH12,4630,2699,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHWSWHSOWH12.png,,,N/A,N/A,"CE, ce, Bee, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/fans/wall-fans/dzire-high-speed-wall-fan-fhwswhslgr12.html,,Standard,SKUFHWSWHSLGR12,4700,2849,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHWSWHSLGR12.jpg,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/fans/wall-fans/airboll-high-speed-wall-fan-fhwabhswht18.html,,Standard,SKUFHWABHSWHT18,7580,4449,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHWABHSWHT18.png,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/fans/wall-fans/sameera-plastic-wall-fan-fhwsustwht16.html,,Standard,SKUFHWSUSTWHT16,4650,2699,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHWSUSTWHT16.jpg,,,N/A,N/A,"CE, ce, Bee, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/fans/wall-fans/aindrila-wall-fan-fhwagpmbrb16.html,,Standard,SKUFHWAGPMBRB16,7880,4599,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHWAGPMBRB16.jpg,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/fans/wall-fans/platina-wall-fan-fhwptrcwht16.html,,Standard,SKUFHWPTRCWHT16,6060,3549,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHWPTRCWHT16.jpg,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/fans/wall-fans/swing-wall-fan-fhwswstivr12.html,,Standard,SKUFHWSWSTIVR12,4090,2449,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHWSWSTIVR12.jpg,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/fans/wall-fans/swing-wall-fan-fhwsw4sivr16.html,,Standard,SKUFHWSW4SIVR16,4250,2670,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/w/swing_wall_fan_of_white_1.jpg,,,N/A,N/A,"CE, ce, Ce, BEE, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/fans/wall-fans/swing-wall-fan-fhwsw4sblk16.html,,Standard,SKUFHWSW4SBLK16,4250,2670,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhwsw4sblk16_1.jpg,,,N/A,N/A,"CE, ce, Ce, BEE, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/catalog/product/view/id/238116/s/swing-hs-wall-fan-fhwswhswht16/category/57/,,Standard,SKUFHWSWHSWHT16,5100,2970,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhwswhswht16_1.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/fans/wall-fans/fhwswhsblk16.html,,Standard,SKUFHWSWHSBLK16,5100,2970,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhwswhsblk16_1.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/catalog/product/view/id/183392/s/candy-hs-wall-fan-fhwcahsbly09/category/57/,,Standard,SKUFHWCAHSBLY09,3190,2000,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhwcahsbly09.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/fans/wall-fans/candy-hs-wall-fan-fhwcahsblr09.html,,Standard,SKUFHWCAHSBLR09,3190,2000,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhwcahsblr09.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/fans/wall-fans/platina-bldc-wall-fan-fhwpcptwhy16.html,,Standard,SKUFHWPCPTWHY16,7000,4390,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhwpcptwhy16_2.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/catalog/product/view/id/87567/s/girik-neo-wall-fan-fhwgnstblk16/category/57/,,Standard,SKUFHWGNSTBLK16,5250,3300,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhwgnstblk16_1_.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,wall-fans,https://havells.com/fans/wall-fans/girik-gold-wall-fan-fhwggstwlg16.html,,Standard,SKUFHWGGSTWLG16,6900,4330,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhwggstwlg16_1_1.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/catalog/product/view/id/247268/s/windstrom-ultra-plus-pedestal-fan-fhswslxgry20/category/61/,,Standard,SKUFHSWSLXGRY20,5635,3610,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhswslxgry20.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/catalog/product/view/id/183347/s/windstorm-pro-oxy-pedestal-fan-fhswxprgry20/category/61/,,Standard,SKUFHSWXPRGRY20,7090,4530,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhswxprgry20_1__1.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/fans/pedestal-fans/windstorm-thunder-pedestal-fan-fhswsthblk20.html,,Standard,SKUFHSWSTHBLK20,6110,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhswsthblk20.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/catalog/product/view/id/183341/s/windstorm-pro-pedestal-fan-fhswsprgry20/category/61/,,Standard,SKUFHSWSPRGRY20,6110,3910,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/w/i/windstorm_pro_front_2.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/fans/pedestal-fans/v2-neo-pedestal-fan-fhsvnneblk18.html,,Standard,SKUFHSVNNEBLK18,7440,4670,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhsvnneblk18_1.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/fans/pedestal-fans/swing-high-speed-pedestal-fan-fhsswhswht16.html,,Standard,SKUFHSSWHSWHT16,5670,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhsswhswht16_1.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/catalog/product/view/id/183332/s/swing-high-speed-pedestal-fan-fhsswhsblk16/category/61/,,Standard,SKUFHSSWHSBLK16,5670,3560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhsswhsblk16_1.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/fans/pedestal-fans/swing-pedestal-fan-fhssw3sblk16.html,,Standard,SKUFHSSW3SBLK16,5450,3420,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhssw3sblk16_1.jpg,,,N/A,N/A,"CE, ce, Ce, BEE, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/catalog/product/view/id/78085/s/windstorm-oxy-gry-pedestal-fan-fhswxstgry16/category/61/,,Standard,SKUFHSWXSTGRY16,5540,3550,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhswxstgry16_1.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/fans/pedestal-fans/trendy-metallic-pedestal-fan-fhstrmtblk16.html,,Standard,SKUFHSTRMTBLK16,6580,4130,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhstrmtblk16.jpg,,,N/A,N/A,"CE, ce, Ce, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/fans/pedestal-fans/trendy-pedestal-fan-fhstrhswhy16.html,,Standard,SKUFHSTRHSWHY16,6480,3799,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhstrhswhy16_1.jpg,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/fans/pedestal-fans/sprint-pedestal-fan-fhspcnswhy16.html,,Standard,SKUFHSPCNSWHY16,8260,4849,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhspcnswhy16_1.jpg,,,N/A,N/A,"CE, ce, Ce, bee, BEE, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/fans/pedestal-fans/aindrila-premium-pedestal-fan-fhsagpmbrb16.html,,Standard,SKUFHSAGPMBRB16,11520,6749,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHSAGPMBRB16.jpg,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,pedestal-fans,https://havells.com/fans/pedestal-fans/sprint-18-high-speed-pedestal-fan-fhssphswht18.html,,Standard,SKUFHSSPHSWHT18,8180,4799,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHSSPHSWHT18.jpg,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, Ul, ul",onsWashing,India,N/A
Havells,Fans,ceiling-mounting-fans,https://havells.com/fans/ceiling-mounting-fans/ciera-high-speedcabin-fan-fhpcistivr12.html,,Standard,SKUFHPCISTIVR12,3810,2249,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/i/ciera_main_1.jpg,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,ceiling-mounting-fans,https://havells.com/fans/ceiling-mounting-fans/airwynn-cabin-fan-ceiling-fan-fhbawstwht12.html,,Standard,SKUFHBAWSTWHT12,4090,2560,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhbawstwht12_1_.jpg,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,personal-fans,https://havells.com/fans/personal-fans/birdie-personal-fans-fhpbrstbgr09.html,,Standard,SKUFHPBRSTBGR09,3180,1849,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHPBRSTBGR09.jpg,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,personal-fans,https://havells.com/fans/personal-fans/breezo-personal-fan-fhpbzstwht12.html,,Standard,SKUFHPBZSTWHT12,3950,2299,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhpbzstwht12.jpg,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,personal-fans,https://havells.com/fans/personal-fans/crescent-personal-fan-fhpcrstyel10.html,,Standard,SKUFHPCRSTYEL10,4570,2699,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHPCRSTYEL10.jpg,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,personal-fans,https://havells.com/fans/personal-fans/i-cool-personal-fan-fhpicmxsbk07.html,,Standard,SKUFHPICMXSBK07,4510,2649,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHPICMXSBK07.jpg,,,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/fhvzxdrivr06.html?sweep_size=2909,,150 mm,SKUFHVZXDRIVR06,2390,1510,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/x/zxr_main_1.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/fhvzxdrivr06.html?sweep_size=2911,,200 mm,SKUFHVZXDRIVR06,2390,1510,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/x/zxr_main_1.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/fhvzxdrivr06.html?sweep_size=2913,,250 mm,SKUFHVZXDRIVR06,2390,1510,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/x/zxr_main_1.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/183386/s/ventilair-lx-domestic-exhaust-fan-fhvvelxwht08/category/64/?sweep_size=2909,,150 mm,SKUFHVVELXWHT08,2640,1680,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/l/x/lx_main_1.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/183386/s/ventilair-lx-domestic-exhaust-fan-fhvvelxwht08/category/64/?sweep_size=2911,,200 mm,SKUFHVVELXWHT08,2640,1680,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/l/x/lx_main_1.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/183386/s/ventilair-lx-domestic-exhaust-fan-fhvvelxwht08/category/64/?sweep_size=2913,,250 mm,SKUFHVVELXWHT08,2640,1680,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/l/x/lx_main_1.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dxz-neo-domestic-exhaust-fan-fhvdxneblk06.html?sweep_size=2909,,150 mm,SKUFHVDXNEBLK06,1790,1140,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/x/dxz_main_1__1.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dxz-neo-domestic-exhaust-fan-fhvdxneblk06.html?sweep_size=2911,,200 mm,SKUFHVDXNEBLK06,1790,1140,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/x/dxz_main_1__1.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dxz-neo-domestic-exhaust-fan-fhvdxneblk06.html?sweep_size=2913,,250 mm,SKUFHVDXNEBLK06,1790,1140,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/x/dxz_main_1__1.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-plastic-domestic-exhaust-fan-fhvvedxowh06-c.html?sweep_size=2909,,150 mm,SKUFHVVEDXOWH06,2280,1349,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHVVEDXOWH06.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
