Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Approx_Price,Product_Description,Image_URL,Capacity,Poles,Current_Rating_A,Breaking_Capacity_kA,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code,Product_URL
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/25-a-dp-c-mcb-dhmxcdpz025.html?switchgear_ampere_capacity_variant=5858,,10 A,SKUDHMXCDPZ025,824.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_5.jpg,10 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/25-a-dp-c-mcb-dhmxcdpz025.html?switchgear_ampere_capacity_variant=5870,,16 A,SKUDHMXCDPZ025,824.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_5.jpg,16 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/25-a-dp-c-mcb-dhmxcdpz025.html?switchgear_ampere_capacity_variant=5879,,20 A,SKUDHMXCDPZ025,824.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_5.jpg,20 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/25-a-dp-c-mcb-dhmxcdpz025.html?switchgear_ampere_capacity_variant=5882,,25 A,SKUDHMXCDPZ025,824.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_5.jpg,25 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/25-a-dp-c-mcb-dhmxcdpz025.html?switchgear_ampere_capacity_variant=5891,,32 A,SKUDHMXCDPZ025,824.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_5.jpg,32 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/25-a-dp-c-mcb-dhmxcdpz025.html?switchgear_ampere_capacity_variant=5900,,40 A,SKUDHMXCDPZ025,824.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_5.jpg,40 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/25-a-dp-c-mcb-dhmxcdpz025.html?switchgear_ampere_capacity_variant=5912,,63 A,SKUDHMXCDPZ025,824.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_5.jpg,63 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/32-a-dp-c-mcb-dhmxcdpz032.html?switchgear_ampere_capacity_variant=5873,,2 A,SKUDHMXCDPZ032,780.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_7.jpg,2 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/32-a-dp-c-mcb-dhmxcdpz032.html?switchgear_ampere_capacity_variant=5909,,6 A,SKUDHMXCDPZ032,780.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_7.jpg,6 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/32-a-dp-c-mcb-dhmxcdpz032.html?switchgear_ampere_capacity_variant=5858,,10 A,SKUDHMXCDPZ032,780.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_7.jpg,10 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/32-a-dp-c-mcb-dhmxcdpz032.html?switchgear_ampere_capacity_variant=5870,,16 A,SKUDHMXCDPZ032,780.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_7.jpg,16 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/32-a-dp-c-mcb-dhmxcdpz032.html?switchgear_ampere_capacity_variant=5879,,20 A,SKUDHMXCDPZ032,780.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_7.jpg,20 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/32-a-dp-c-mcb-dhmxcdpz032.html?switchgear_ampere_capacity_variant=5882,,25 A,SKUDHMXCDPZ032,780.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_7.jpg,25 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/32-a-dp-c-mcb-dhmxcdpz032.html?switchgear_ampere_capacity_variant=5891,,32 A,SKUDHMXCDPZ032,780.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_7.jpg,32 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/32-a-dp-c-mcb-dhmxcdpz032.html?switchgear_ampere_capacity_variant=5900,,40 A,SKUDHMXCDPZ032,780.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_7.jpg,40 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/32-a-dp-c-mcb-dhmxcdpz032.html?switchgear_ampere_capacity_variant=5912,,63 A,SKUDHMXCDPZ032,780.00,440.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_7.jpg,63 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-dp-c-mcb-dhmxcdpz040.html?switchgear_ampere_capacity_variant=5873,,2 A,SKUDHMXCDPZ040,1122.00,635.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_8.jpg,2 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-dp-c-mcb-dhmxcdpz040.html?switchgear_ampere_capacity_variant=5909,,6 A,SKUDHMXCDPZ040,1122.00,635.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_8.jpg,6 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-dp-c-mcb-dhmxcdpz040.html?switchgear_ampere_capacity_variant=5858,,10 A,SKUDHMXCDPZ040,1122.00,635.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_8.jpg,10 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-dp-c-mcb-dhmxcdpz040.html?switchgear_ampere_capacity_variant=5870,,16 A,SKUDHMXCDPZ040,1122.00,635.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_8.jpg,16 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-dp-c-mcb-dhmxcdpz040.html?switchgear_ampere_capacity_variant=5879,,20 A,SKUDHMXCDPZ040,1122.00,635.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_8.jpg,20 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-dp-c-mcb-dhmxcdpz040.html?switchgear_ampere_capacity_variant=5882,,25 A,SKUDHMXCDPZ040,1122.00,635.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_8.jpg,25 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-dp-c-mcb-dhmxcdpz040.html?switchgear_ampere_capacity_variant=5891,,32 A,SKUDHMXCDPZ040,1122.00,635.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_8.jpg,32 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-dp-c-mcb-dhmxcdpz040.html?switchgear_ampere_capacity_variant=5900,,40 A,SKUDHMXCDPZ040,1122.00,635.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_8.jpg,40 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-dp-c-mcb-dhmxcdpz040.html?switchgear_ampere_capacity_variant=5912,,63 A,SKUDHMXCDPZ040,1122.00,635.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_8.jpg,63 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/63-a-dp-c-mcb-dhmxcdpz063.html?switchgear_ampere_capacity_variant=5873,,2 A,SKUDHMXCDPZ063,1268.00,708.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_4.jpg,2 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/63-a-dp-c-mcb-dhmxcdpz063.html?switchgear_ampere_capacity_variant=5909,,6 A,SKUDHMXCDPZ063,1268.00,708.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_4.jpg,6 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/63-a-dp-c-mcb-dhmxcdpz063.html?switchgear_ampere_capacity_variant=5858,,10 A,SKUDHMXCDPZ063,1268.00,708.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_4.jpg,10 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/63-a-dp-c-mcb-dhmxcdpz063.html?switchgear_ampere_capacity_variant=5870,,16 A,SKUDHMXCDPZ063,1268.00,708.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_4.jpg,16 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/63-a-dp-c-mcb-dhmxcdpz063.html?switchgear_ampere_capacity_variant=5879,,20 A,SKUDHMXCDPZ063,1268.00,708.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_4.jpg,20 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/63-a-dp-c-mcb-dhmxcdpz063.html?switchgear_ampere_capacity_variant=5882,,25 A,SKUDHMXCDPZ063,1268.00,708.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_4.jpg,25 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/63-a-dp-c-mcb-dhmxcdpz063.html?switchgear_ampere_capacity_variant=5891,,32 A,SKUDHMXCDPZ063,1268.00,708.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_4.jpg,32 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/63-a-dp-c-mcb-dhmxcdpz063.html?switchgear_ampere_capacity_variant=5900,,40 A,SKUDHMXCDPZ063,1268.00,708.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_4.jpg,40 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/63-a-dp-c-mcb-dhmxcdpz063.html?switchgear_ampere_capacity_variant=5912,,63 A,SKUDHMXCDPZ063,1268.00,708.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_9__2_4.jpg,63 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-fp-c-mcb-dhmxcfpz040.html?switchgear_ampere_capacity_variant=5873,,2 A,SKUDHMXCFPZ040,2503.00,1360.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_8__2_2.jpg,2 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-fp-c-mcb-dhmxcfpz040.html?switchgear_ampere_capacity_variant=5909,,6 A,SKUDHMXCFPZ040,2503.00,1360.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_8__2_2.jpg,6 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-fp-c-mcb-dhmxcfpz040.html?switchgear_ampere_capacity_variant=5858,,10 A,SKUDHMXCFPZ040,2503.00,1360.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_8__2_2.jpg,10 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-fp-c-mcb-dhmxcfpz040.html?switchgear_ampere_capacity_variant=5870,,16 A,SKUDHMXCFPZ040,2503.00,1360.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_8__2_2.jpg,16 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-fp-c-mcb-dhmxcfpz040.html?switchgear_ampere_capacity_variant=5879,,20 A,SKUDHMXCFPZ040,2503.00,1360.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_8__2_2.jpg,20 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-fp-c-mcb-dhmxcfpz040.html?switchgear_ampere_capacity_variant=5882,,25 A,SKUDHMXCFPZ040,2503.00,1360.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_8__2_2.jpg,25 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-fp-c-mcb-dhmxcfpz040.html?switchgear_ampere_capacity_variant=5891,,32 A,SKUDHMXCFPZ040,2503.00,1360.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_8__2_2.jpg,32 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
Havells,Switchgear_Protection,circuit-breaker,https://havells.com/home-electricals/switchgears/circuit-breaker/40-a-fp-c-mcb-dhmxcfpz040.html?switchgear_ampere_capacity_variant=5900,,40 A,SKUDHMXCFPZ040,2503.00,1360.00,N/A,N/A,Key Features Superior Air Circulation Hammer Trip mechanism Suitable for protection against overload & short circuit for Motor and other Inductive loads Line & Load Interchangeability Ease of Installation Hammer Trip mechanism,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/n/e/new_project_8__2_2.jpg,40 A,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce, cE",onsWashing,India,N/A,
