Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Approx_Price,Product_Description,Image_URL,Poles,Current_Rating_A,Breaking_Capacity_kA,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/dnd-switch-acwsxdg102.html,,Standard,SKUACWSXDG102,670.00,430.00,N/A,N/A,Key Features Two way switch ensure proper application use Laser marking on the switches Matches to any interiors 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWSXDG102.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/20-a-dp-switch-with-indicator-acwsdig201.html,,Standard,SKUACWSDIG201,523.00,335.00,N/A,N/A,Key Features Designed with soft switching mechanism which will ensure complete isolation during operation Separate isolation for phase and neutral Easy and fast installation 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWSDIG201.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/10-a-mega-bell-push-indicator-switch-acwmbig101.html,,Standard,SKUACWMBIG101,420.00,270.00,N/A,N/A,Key Features Designed with soft switching mechanism which will ensure complete isolation during operation Switches for long life Easy and fast installation 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWMBIG101.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/10-a-bell-push-with-indicator-switch-acwsbig101.html,,Standard,SKUACWSBIG101,381.00,260.00,N/A,N/A,Key Features Designed with soft switching mechanism which will ensure complete isolation during operation Switches for long life Easy and fast installation 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWSBIG101.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/mmr-switch-acwipiw061.html,,Standard,SKUACWIPIW061,349.00,248.00,N/A,N/A,Key Features One way switch for MMR Laser marking on the switches Matches to any interiors 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWIPIW061.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/10-ax-mega-two-way-switch-acwmxxg102.html,,Standard,SKUACWMXXG102,361.00,244.00,N/A,N/A,Key Features Designed with soft switching mechanism which will ensure complete isolation during operation Designed for inductive and resistive loads Easy and fast installation 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWMXXG102.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/dnd-switch-acwsxdw002.html,,Standard,SKUACWSXDW002,413.00,291.00,N/A,N/A,Key Features Two way switch ensure proper application use Laser marking on the switches Matches to any interiors 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWSXDW002.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/16-ax-2-way-switch-acwsxxw162.html,,Standard,SKUACWSXXW162,331.00,225.00,N/A,N/A,Key Features Designed with soft switching mechanism which will ensure complete isolation during operation Designed for inductive and resistive loads Easy and fast installation 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWSXXW162.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/10-a-bell-push-switch-acwsbxg101.html,,Standard,SKUACWSBXG101,323.00,205.00,N/A,N/A,Key Features Designed with soft switching mechanism which will ensure complete isolation during operation Switches for long life Easy and fast installation 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwsbxg101_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/10-ax-1-way-switch-acwsxxg101.html,,Standard,SKUACWSXXG101,109.00,70,N/A,N/A,Key Features Designed with soft switching mechanism which will ensure complete isolation during operation Designed for inductive and resistive loads Easy and fast installation 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwsxxg101_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/10-ax-2-way-switch-acwsxxw102.html,,Standard,SKUACWSXXW102,195.00,130.00,N/A,N/A,Key Features Designed with soft switching mechanism which will ensure complete isolation during operation Designed for inductive and resistive loads Easy and fast installation 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwsxxw102_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/16-ax-1-way-switch-acwsxxw161.html,,Standard,SKUACWSXXW161,214.00,145.00,N/A,N/A,Key Features Designed with soft switching mechanism which will ensure complete isolation during operation Designed for inductive and resistive loads Easy and fast installation 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwsxxw161_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/16-ax-1-way-switch-acwsxxg161.html,,Standard,SKUACWSXXG161,283.00,180.00,N/A,N/A,Key Features Designed with soft switching mechanism which will ensure complete isolation during operation Designed for inductive and resistive loads Easy and fast installation 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwsxxg161_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/10-ax-2-way-switch-acwsxxg102.html,,Standard,SKUACWSXXG102,278.00,180.00,N/A,N/A,Key Features Designed with soft switching mechanism which will ensure complete isolation during operation Designed for inductive and resistive loads Easy and fast installation 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwsxxg102_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/10-a-bell-push-switch-acwsbxw101.html,,Standard,SKUACWSBXW101,226.00,155.00,N/A,N/A,Key Features Designed with soft switching mechanism which will ensure complete isolation during operation Switches for long life Easy and fast installation 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwsbxw101_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/16-ax-1-way-switch-with-indicator-acwsxiw161.html,,Standard,SKUACWSXIW161,259.00,175.00,N/A,N/A,Key Features Designed with soft switching mechanism which will ensure complete isolation during operation Designed for inductive and resistive loads Easy and fast installation 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwsxiw161_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/usb-charger-1-m-upto-21-a-acwkgxg002.html,,Standard,SKUACWKGXG002,1669.00,1070.00,N/A,N/A,Key Features Optimizes the space by using 2 USB in 1 module Auto cut off when the mobile charges the mobile Matches to any interiors 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwkgxg002_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/dnd-and-mmr-outdoor-panel-acwsiig061.html,,Standard,SKUACWSIIG061,1545.00,990.00,N/A,N/A,Key Features Both the indicators in one module size for long life and consistent glow Matches to any interiors 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwsiig061_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/usb-charger-1-m-upto-21-a-acwkgxw002.html,,Standard,SKUACWKGXW002,1326.00,895.00,N/A,N/A,Key Features Optimizes the space by using 2 USB in 1 module Auto cut off when the mobile charges the mobile Matches to any interiors 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwkgxw002_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/footlamp-2-m-acwpfcgv02.html,,Standard,SKUACWPFCGV02,1236.00,795.00,N/A,N/A,Key Features Long life white colour LED based illumination Power consumption is less than 2 W Matches to any interiors 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwpfcgv02_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/chime-acwceeg060.html,,Standard,SKUACWCEEG060,1189.00,804.00,N/A,N/A,Key Features Modular desing Chime Aesthetically blends with the existing front plates Matches to any interiors 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwceeg060_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/30-a-key-tag-mechanical-acwsexw000.html,,Standard,SKUACWSEXW000,1085.00,769.00,N/A,N/A,Key Features Meets the load for any hotel room specifications Supplied with the front plate Matches to any interiors 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwsexw000_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/12-m-front-plate-acwplcsv12.html,,Standard,SKUACWPLCSV12,1146.00,777.00,N/A,N/A,Key Features Embossed Design plate with soft corners Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwplcsv12_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/computer-jack-1-m-acwkrwg451.html,,Standard,SKUACWKRWG451,1124.00,720.00,N/A,N/A,Key Features For data transmission Easy and quick to install Matches to any interiors 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwkrwg451_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/dnd-and-mmr-outdoor-panel-acwsiiw061.html,,Standard,SKUACWSIIW061,953.00,640.00,N/A,N/A,Key Features Both the indicators in one module size for long life and consistent glow Matches to any interiors 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwsiiw061_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/2-module-led-footlight-acwpfcwv02.html,,Standard,SKUACWPFCWV02,918.00,620.00,N/A,N/A,Key Features Long life white colour LED based illumination Power consumption is less than 2 W Matches to any interiors 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwpfcwv02_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/8-m-front-plate-v-acwplcsv08.html,,Standard,SKUACWPLCSV08,816.00,555.00,N/A,N/A,Key Features Embossed Design plate with soft corners Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwplcsv08.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/1-m-fsc-1-m-acwrfxg004.html,,Standard,SKUACWRFXG004,813.00,520.00,N/A,N/A,Key Features Unique design knob with better foam factor for use of customer optimises space with 1M size Matches to any interiors 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwrfxg004_base_2_.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/rj-45-jack-with-cat-6-acwkrww451.html,,Standard,SKUACWKRWW451,686.00,460.00,N/A,N/A,Key Features For data transmission Easy and quick to install Matches to any interiors 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWKRWW451.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/step-fan-regulator-1m-acwrfxw004.html,,Standard,SKUACWRFXW004,621.00,420.00,N/A,N/A,Key Features Unique design knob with better foam factor for use of customer optimises space with 1M size Matches to any interiors 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwrfxw004_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/6-m-fabio-front-plate-without-pillar-acwplcsv06.html,,Standard,SKUACWPLCSV06,618.00,418.00,N/A,N/A,Key Features Embossed Design plate with soft corners Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWPLCSV06.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/18-m-front-plate-acwplcwv18.html,,Standard,SKUACWPLCWV18,600.00,385.00,N/A,N/A,Key Features Embossed Design plate with soft corners Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwplcwv18_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/8-m-front-plate-v-acwplcgv08.html,,Standard,SKUACWPLCGV08,588.00,375.00,N/A,N/A,Key Features Embossed Design plate with soft corners Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwplcgv08.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/12-m-front-plate-acwplcwv12.html,,Standard,SKUACWPLCWV12,474.00,305.00,N/A,N/A,Key Features Embossed Design plate with soft corners Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwplcwv12_main_1_.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/9-m-horizontal-plate-front-plate-without-pillar-acwplpwv09.html,,Standard,SKUACWPLPWV09,470.00,300.00,N/A,N/A,Key Features Elegant desing plates with out pillar Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWPLPWV09.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/4-m-front-plate-with-pillar-acwplcsv04.html,,Standard,SKUACWPLCSV04,445.00,285.00,N/A,N/A,Key Features Elegant desing plates with Pillar Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWPLCSV04.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/6-m-fabio-front-plate-with-pillar-acwplcgv06.html,,Standard,SKUACWPLCGV06,444.00,285.00,N/A,N/A,Key Features Embossed Design plate with soft corners Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWPLCGV06.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/8-m-h-front-plate-with-pillar-acwplcwh08.html,,Standard,SKUACWPLCWH08,410.00,265.00,N/A,N/A,Key Features Embossed Design plate with soft corners Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWPLCWH08.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/8-m-front-plate-v-acwplcwv08.html,,Standard,SKUACWPLCWV08,410.00,265.00,N/A,N/A,Key Features Embossed Design plate with soft corners Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWPLCWV08.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/6-a-16-a-3-pin-shuttered-socket-acwkcxw163.html,,Standard,SKUACWKCXW163,325.00,220.00,N/A,N/A,Key Features Ensures complete safety while operating Easy entry of the plugs into the sockets Matches to any interiors 10 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWKCXW163.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/tv-socket-acwktog001.html,,Standard,SKUACWKTOG001,324.00,205.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Matches to any interiors 2 Year (against manufacturing defect) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWKTOG001.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/4-m-front-plate-with-pillar-acwplcgv04.html,,Standard,SKUACWPLCGV04,321.00,205.00,N/A,N/A,Key Features Elegant desing plates with Pillar Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWPLCGV04.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/4-m-front-plate-without-pillar-acwplpgv04.html,,Standard,SKUACWPLPGV04,321.00,205.00,N/A,N/A,Key Features Elegant desing plates with out pillar Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWPLPGV04.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/2-m-front-plate-acwplcsv02.html,,Standard,SKUACWPLCSV02,315.00,212.00,N/A,N/A,Key Features Embossed Design plate with soft corners Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acwplcsv02_main.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,signia,https://havells.com/switches/modular-range/signia/3-m-front-plate-with-pillar-acwplcgv03.html,,Standard,SKUACWPLCGV03,260.00,165.00,N/A,N/A,Key Features Embossed Design plate with soft corners Easy and quick to install Matches to any interiors 10 Year (against manufacturing defect) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Crabtree-Switches/ACWPLCGV03.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
